symbol,marcap,priceDate,quarterDate,capFilter,rank,
ABBV,114148,20170727,20170331,5250,1,
ABC,20806,20170727,20170331,5250,2,
AMGN,125841,20170727,20170630,5250,3,
BBY,17457,20170727,20170430,5250,4,
BIIB,60757,20170727,20170630,5250,5,
HRB,6300,20170727,20170430,5250,6,
CA,12857,20170727,20170331,5250,7,
GIB,15720,20170727,20170331,5250,8,
CSCO,157786,20170727,20170430,5250,9,
CSRA,5355,20170727,20170331,5250,10,
CVS,81050,20170727,20170331,5250,11,
DISCA,15490,20170727,20170331,5250,12,
ESRX,35995,20170727,20170630,5250,13,
FFIV,7630,20170727,20170630,5250,14,
FL,6203,20170727,20170430,5250,15,
HPQ,32336,20170727,20170430,5250,16,
JNPR,10651,20170727,20170630,5250,17,
KLAC,15655,20170727,20170630,5250,18,
LB,13147,20170727,20170430,5250,19,
LEA,10388,20170727,20170630,5250,20,
MAN,7100,20170727,20170630,5250,21,
KORS,5782,20170727,20170331,5250,22,
OMC,18218,20170727,20170630,5250,23,
QCOM,77475,20170727,20170630,5250,24,
ROST,21451,20170727,20170430,5250,25,
STX,9507,20170727,20170630,5250,26,
TJX,44797,20170727,20170430,5250,27,
FOXA,54840,20170727,20170331,5250,28,
UTHR,5828,20170727,20170331,5250,29,
VIAB,14246,20170727,20170331,5250,30,
ABBV,114148,20170727,20170331,5500,1,
ABC,20806,20170727,20170331,5500,2,
AMGN,125841,20170727,20170630,5500,3,
BBY,17457,20170727,20170430,5500,4,
BIIB,60757,20170727,20170630,5500,5,
HRB,6300,20170727,20170430,5500,6,
CA,12857,20170727,20170331,5500,7,
GIB,15720,20170727,20170331,5500,8,
CSCO,157786,20170727,20170430,5500,9,
CVS,81050,20170727,20170331,5500,10,
DISCA,15490,20170727,20170331,5500,11,
ESRX,35995,20170727,20170630,5500,12,
FFIV,7630,20170727,20170630,5500,13,
FL,6203,20170727,20170430,5500,14,
HPQ,32336,20170727,20170430,5500,15,
JNPR,10651,20170727,20170630,5500,16,
KLAC,15655,20170727,20170630,5500,17,
LB,13147,20170727,20170430,5500,18,
LEA,10388,20170727,20170630,5500,19,
MAN,7100,20170727,20170630,5500,20,
KORS,5782,20170727,20170331,5500,21,
OMC,18218,20170727,20170630,5500,22,
QCOM,77475,20170727,20170630,5500,23,
ROST,21451,20170727,20170430,5500,24,
STX,9507,20170727,20170630,5500,25,
SPLS,6649,20170727,20170430,5500,26,
TJX,44797,20170727,20170430,5500,27,
FOXA,54840,20170727,20170331,5500,28,
UTHR,5828,20170727,20170331,5500,29,
VIAB,14246,20170727,20170331,5500,30,
ABBV,114148,20170727,20170331,5750,1,
ABC,20806,20170727,20170331,5750,2,
AMGN,125841,20170727,20170630,5750,3,
BBY,17457,20170727,20170430,5750,4,
BIIB,60757,20170727,20170630,5750,5,
HRB,6300,20170727,20170430,5750,6,
CA,12857,20170727,20170331,5750,7,
GIB,15720,20170727,20170331,5750,8,
CSCO,157786,20170727,20170430,5750,9,
CVS,81050,20170727,20170331,5750,10,
DISCA,15490,20170727,20170331,5750,11,
ESRX,35995,20170727,20170630,5750,12,
FFIV,7630,20170727,20170630,5750,13,
FL,6203,20170727,20170430,5750,14,
HPQ,32336,20170727,20170430,5750,15,
JNPR,10651,20170727,20170630,5750,16,
KLAC,15655,20170727,20170630,5750,17,
LB,13147,20170727,20170430,5750,18,
LEA,10388,20170727,20170630,5750,19,
MAN,7100,20170727,20170630,5750,20,
KORS,5782,20170727,20170331,5750,21,
OMC,18218,20170727,20170630,5750,22,
QCOM,77475,20170727,20170630,5750,23,
ROST,21451,20170727,20170430,5750,24,
STX,9507,20170727,20170630,5750,25,
SPLS,6649,20170727,20170430,5750,26,
TJX,44797,20170727,20170430,5750,27,
FOXA,54840,20170727,20170331,5750,28,
UTHR,5828,20170727,20170331,5750,29,
VIAB,14246,20170727,20170331,5750,30,
ABBV,114148,20170727,20170331,6000,1,
ABC,20806,20170727,20170331,6000,2,
AMGN,125841,20170727,20170630,6000,3,
BBY,17457,20170727,20170430,6000,4,
BIIB,60757,20170727,20170630,6000,5,
HRB,6300,20170727,20170430,6000,6,
CA,12857,20170727,20170331,6000,7,
GIB,15720,20170727,20170331,6000,8,
CSCO,157786,20170727,20170430,6000,9,
CVS,81050,20170727,20170331,6000,10,
DISCA,15490,20170727,20170331,6000,11,
ESRX,35995,20170727,20170630,6000,12,
FFIV,7630,20170727,20170630,6000,13,
FL,6203,20170727,20170430,6000,14,
GPS,9606,20170727,20170430,6000,15,
HPQ,32336,20170727,20170430,6000,16,
JNPR,10651,20170727,20170630,6000,17,
KLAC,15655,20170727,20170630,6000,18,
LB,13147,20170727,20170430,6000,19,
LEA,10388,20170727,20170630,6000,20,
MAN,7100,20170727,20170630,6000,21,
OMC,18218,20170727,20170630,6000,22,
QCOM,77475,20170727,20170630,6000,23,
ROST,21451,20170727,20170430,6000,24,
STX,9507,20170727,20170630,6000,25,
SPLS,6649,20170727,20170430,6000,26,
TWX,79980,20170727,20170331,6000,27,
TJX,44797,20170727,20170430,6000,28,
FOXA,54840,20170727,20170331,6000,29,
VIAB,14246,20170727,20170331,6000,30,
ABBV,114148,20170727,20170331,6250,1,
ABC,20806,20170727,20170331,6250,2,
AMGN,125841,20170727,20170630,6250,3,
BBY,17457,20170727,20170430,6250,4,
BIIB,60757,20170727,20170630,6250,5,
HRB,6300,20170727,20170430,6250,6,
CA,12857,20170727,20170331,6250,7,
GIB,15720,20170727,20170331,6250,8,
CSCO,157786,20170727,20170430,6250,9,
CVS,81050,20170727,20170331,6250,10,
DISCA,15490,20170727,20170331,6250,11,
ESRX,35995,20170727,20170630,6250,12,
FFIV,7630,20170727,20170630,6250,13,
GPS,9606,20170727,20170430,6250,14,
HPQ,32336,20170727,20170430,6250,15,
JNPR,10651,20170727,20170630,6250,16,
KLAC,15655,20170727,20170630,6250,17,
LB,13147,20170727,20170430,6250,18,
LEA,10388,20170727,20170630,6250,19,
MAN,7100,20170727,20170630,6250,20,
MCK,34131,20170727,20170630,6250,21,
OMC,18218,20170727,20170630,6250,22,
QCOM,77475,20170727,20170630,6250,23,
ROST,21451,20170727,20170430,6250,24,
STX,9507,20170727,20170630,6250,25,
SPLS,6649,20170727,20170430,6250,26,
TWX,79980,20170727,20170331,6250,27,
TJX,44797,20170727,20170430,6250,28,
FOXA,54840,20170727,20170331,6250,29,
VIAB,14246,20170727,20170331,6250,30,
ABBV,114148,20170727,20170331,6500,1,
ABC,20806,20170727,20170331,6500,2,
AMGN,125841,20170727,20170630,6500,3,
AAPL,783787,20170727,20170331,6500,4,
BBY,17457,20170727,20170430,6500,5,
BIIB,60757,20170727,20170630,6500,6,
CA,12857,20170727,20170331,6500,7,
GIB,15720,20170727,20170331,6500,8,
CSCO,157786,20170727,20170430,6500,9,
CVS,81050,20170727,20170331,6500,10,
DISCA,15490,20170727,20170331,6500,11,
ESRX,35995,20170727,20170630,6500,12,
FFIV,7630,20170727,20170630,6500,13,
GPS,9606,20170727,20170430,6500,14,
HPQ,32336,20170727,20170430,6500,15,
JNPR,10651,20170727,20170630,6500,16,
KLAC,15655,20170727,20170630,6500,17,
LB,13147,20170727,20170430,6500,18,
LEA,10388,20170727,20170630,6500,19,
MAN,7100,20170727,20170630,6500,20,
MCK,34131,20170727,20170630,6500,21,
OMC,18218,20170727,20170630,6500,22,
QCOM,77475,20170727,20170630,6500,23,
ROST,21451,20170727,20170430,6500,24,
STX,9507,20170727,20170630,6500,25,
SPLS,6649,20170727,20170430,6500,26,
TWX,79980,20170727,20170331,6500,27,
TJX,44797,20170727,20170430,6500,28,
FOXA,54840,20170727,20170331,6500,29,
VIAB,14246,20170727,20170331,6500,30,
ABBV,114148,20170727,20170331,6750,1,
ABC,20806,20170727,20170331,6750,2,
AMGN,125841,20170727,20170630,6750,3,
AAPL,783787,20170727,20170331,6750,4,
BBY,17457,20170727,20170430,6750,5,
BIIB,60757,20170727,20170630,6750,6,
CA,12857,20170727,20170331,6750,7,
GIB,15720,20170727,20170331,6750,8,
CSCO,157786,20170727,20170430,6750,9,
CVS,81050,20170727,20170331,6750,10,
DISCA,15490,20170727,20170331,6750,11,
ESRX,35995,20170727,20170630,6750,12,
FFIV,7630,20170727,20170630,6750,13,
GPS,9606,20170727,20170430,6750,14,
HPQ,32336,20170727,20170430,6750,15,
JNPR,10651,20170727,20170630,6750,16,
KLAC,15655,20170727,20170630,6750,17,
LB,13147,20170727,20170430,6750,18,
LEA,10388,20170727,20170630,6750,19,
MAN,7100,20170727,20170630,6750,20,
MCK,34131,20170727,20170630,6750,21,
OMC,18218,20170727,20170630,6750,22,
QCOM,77475,20170727,20170630,6750,23,
ROST,21451,20170727,20170430,6750,24,
SNI,11212,20170727,20170331,6750,25,
STX,9507,20170727,20170630,6750,26,
TWX,79980,20170727,20170331,6750,27,
TJX,44797,20170727,20170430,6750,28,
FOXA,54840,20170727,20170331,6750,29,
VIAB,14246,20170727,20170331,6750,30,
ABBV,114148,20170727,20170331,7000,1,
ABC,20806,20170727,20170331,7000,2,
AMGN,125841,20170727,20170630,7000,3,
AAPL,783787,20170727,20170331,7000,4,
BBY,17457,20170727,20170430,7000,5,
BIIB,60757,20170727,20170630,7000,6,
CA,12857,20170727,20170331,7000,7,
GIB,15720,20170727,20170331,7000,8,
CSCO,157786,20170727,20170430,7000,9,
CVS,81050,20170727,20170331,7000,10,
DISCA,15490,20170727,20170331,7000,11,
ESRX,35995,20170727,20170630,7000,12,
FFIV,7630,20170727,20170630,7000,13,
GPS,9606,20170727,20170430,7000,14,
HPQ,32336,20170727,20170430,7000,15,
JNPR,10651,20170727,20170630,7000,16,
KLAC,15655,20170727,20170630,7000,17,
LB,13147,20170727,20170430,7000,18,
LEA,10388,20170727,20170630,7000,19,
MAN,7100,20170727,20170630,7000,20,
MCK,34131,20170727,20170630,7000,21,
OMC,18218,20170727,20170630,7000,22,
QCOM,77475,20170727,20170630,7000,23,
ROST,21451,20170727,20170430,7000,24,
SNI,11212,20170727,20170331,7000,25,
STX,9507,20170727,20170630,7000,26,
TWX,79980,20170727,20170331,7000,27,
TJX,44797,20170727,20170430,7000,28,
FOXA,54840,20170727,20170331,7000,29,
VIAB,14246,20170727,20170331,7000,30,
ABBV,114148,20170727,20170331,7250,1,
ABC,20806,20170727,20170331,7250,2,
AMGN,125841,20170727,20170630,7250,3,
AAPL,783787,20170727,20170331,7250,4,
BBY,17457,20170727,20170430,7250,5,
BIIB,60757,20170727,20170630,7250,6,
CA,12857,20170727,20170331,7250,7,
CAH,24205,20170727,20170331,7250,8,
GIB,15720,20170727,20170331,7250,9,
CSCO,157786,20170727,20170430,7250,10,
CVS,81050,20170727,20170331,7250,11,
DISCA,15490,20170727,20170331,7250,12,
ESRX,35995,20170727,20170630,7250,13,
FFIV,7630,20170727,20170630,7250,14,
GPS,9606,20170727,20170430,7250,15,
HPQ,32336,20170727,20170430,7250,16,
JNPR,10651,20170727,20170630,7250,17,
KLAC,15655,20170727,20170630,7250,18,
LB,13147,20170727,20170430,7250,19,
LEA,10388,20170727,20170630,7250,20,
MCK,34131,20170727,20170630,7250,21,
OMC,18218,20170727,20170630,7250,22,
QCOM,77475,20170727,20170630,7250,23,
ROST,21451,20170727,20170430,7250,24,
SNI,11212,20170727,20170331,7250,25,
STX,9507,20170727,20170630,7250,26,
TWX,79980,20170727,20170331,7250,27,
TJX,44797,20170727,20170430,7250,28,
FOXA,54840,20170727,20170331,7250,29,
VIAB,14246,20170727,20170331,7250,30,
ABBV,114148,20170727,20170331,7500,1,
ABC,20806,20170727,20170331,7500,2,
AMGN,125841,20170727,20170630,7500,3,
AAPL,783787,20170727,20170331,7500,4,
BBY,17457,20170727,20170430,7500,5,
BIIB,60757,20170727,20170630,7500,6,
CA,12857,20170727,20170331,7500,7,
CAH,24205,20170727,20170331,7500,8,
GIB,15720,20170727,20170331,7500,9,
CSCO,157786,20170727,20170430,7500,10,
CVS,81050,20170727,20170331,7500,11,
DISCA,15490,20170727,20170331,7500,12,
ESRX,35995,20170727,20170630,7500,13,
FFIV,7630,20170727,20170630,7500,14,
GPS,9606,20170727,20170430,7500,15,
HPQ,32336,20170727,20170430,7500,16,
JNPR,10651,20170727,20170630,7500,17,
KLAC,15655,20170727,20170630,7500,18,
LB,13147,20170727,20170430,7500,19,
LEA,10388,20170727,20170630,7500,20,
MCK,34131,20170727,20170630,7500,21,
OMC,18218,20170727,20170630,7500,22,
QCOM,77475,20170727,20170630,7500,23,
ROST,21451,20170727,20170430,7500,24,
SNI,11212,20170727,20170331,7500,25,
STX,9507,20170727,20170630,7500,26,
TWX,79980,20170727,20170331,7500,27,
TJX,44797,20170727,20170430,7500,28,
FOXA,54840,20170727,20170331,7500,29,
VIAB,14246,20170727,20170331,7500,30,
ABBV,114148,20170727,20170331,7750,1,
ABC,20806,20170727,20170331,7750,2,
AMGN,125841,20170727,20170630,7750,3,
AAPL,783787,20170727,20170331,7750,4,
BBY,17457,20170727,20170430,7750,5,
BIIB,60757,20170727,20170630,7750,6,
CA,12857,20170727,20170331,7750,7,
CAH,24205,20170727,20170331,7750,8,
GIB,15720,20170727,20170331,7750,9,
CSCO,157786,20170727,20170430,7750,10,
CVS,81050,20170727,20170331,7750,11,
DISCA,15490,20170727,20170331,7750,12,
ESRX,35995,20170727,20170630,7750,13,
GPS,9606,20170727,20170430,7750,14,
HPQ,32336,20170727,20170430,7750,15,
JNPR,10651,20170727,20170630,7750,16,
KLAC,15655,20170727,20170630,7750,17,
LB,13147,20170727,20170430,7750,18,
LRCX,29656,20170727,20170630,7750,19,
LEA,10388,20170727,20170630,7750,20,
MCK,34131,20170727,20170630,7750,21,
OMC,18218,20170727,20170630,7750,22,
QCOM,77475,20170727,20170630,7750,23,
ROST,21451,20170727,20170430,7750,24,
SNI,11212,20170727,20170331,7750,25,
STX,9507,20170727,20170630,7750,26,
TWX,79980,20170727,20170331,7750,27,
TJX,44797,20170727,20170430,7750,28,
FOXA,54840,20170727,20170331,7750,29,
VIAB,14246,20170727,20170331,7750,30,
ABBV,114148,20170727,20170331,8000,1,
ABC,20806,20170727,20170331,8000,2,
AMGN,125841,20170727,20170630,8000,3,
AAPL,783787,20170727,20170331,8000,4,
BBY,17457,20170727,20170430,8000,5,
BIIB,60757,20170727,20170630,8000,6,
CA,12857,20170727,20170331,8000,7,
CAH,24205,20170727,20170331,8000,8,
GIB,15720,20170727,20170331,8000,9,
CSCO,157786,20170727,20170430,8000,10,
CVS,81050,20170727,20170331,8000,11,
DISCA,15490,20170727,20170331,8000,12,
ESRX,35995,20170727,20170630,8000,13,
GPS,9606,20170727,20170430,8000,14,
HPQ,32336,20170727,20170430,8000,15,
JNPR,10651,20170727,20170630,8000,16,
KLAC,15655,20170727,20170630,8000,17,
LB,13147,20170727,20170430,8000,18,
LRCX,29656,20170727,20170630,8000,19,
LEA,10388,20170727,20170630,8000,20,
MCK,34131,20170727,20170630,8000,21,
OMC,18218,20170727,20170630,8000,22,
QCOM,77475,20170727,20170630,8000,23,
ROST,21451,20170727,20170430,8000,24,
SNI,11212,20170727,20170331,8000,25,
STX,9507,20170727,20170630,8000,26,
TWX,79980,20170727,20170331,8000,27,
TJX,44797,20170727,20170430,8000,28,
FOXA,54840,20170727,20170331,8000,29,
VIAB,14246,20170727,20170331,8000,30,
ABBV,114148,20170727,20170331,8250,1,
ABC,20806,20170727,20170331,8250,2,
AMGN,125841,20170727,20170630,8250,3,
AAPL,783787,20170727,20170331,8250,4,
BBY,17457,20170727,20170430,8250,5,
BIIB,60757,20170727,20170630,8250,6,
CA,12857,20170727,20170331,8250,7,
CAH,24205,20170727,20170331,8250,8,
GIB,15720,20170727,20170331,8250,9,
CSCO,157786,20170727,20170430,8250,10,
CVS,81050,20170727,20170331,8250,11,
DISCA,15490,20170727,20170331,8250,12,
ESRX,35995,20170727,20170630,8250,13,
GPS,9606,20170727,20170430,8250,14,
HPQ,32336,20170727,20170430,8250,15,
JNPR,10651,20170727,20170630,8250,16,
KLAC,15655,20170727,20170630,8250,17,
LB,13147,20170727,20170430,8250,18,
LRCX,29656,20170727,20170630,8250,19,
LEA,10388,20170727,20170630,8250,20,
MCK,34131,20170727,20170630,8250,21,
OMC,18218,20170727,20170630,8250,22,
QCOM,77475,20170727,20170630,8250,23,
ROST,21451,20170727,20170430,8250,24,
SNI,11212,20170727,20170331,8250,25,
STX,9507,20170727,20170630,8250,26,
TWX,79980,20170727,20170331,8250,27,
TJX,44797,20170727,20170430,8250,28,
FOXA,54840,20170727,20170331,8250,29,
VIAB,14246,20170727,20170331,8250,30,
ABBV,114148,20170727,20170331,8500,1,
ABC,20806,20170727,20170331,8500,2,
AMGN,125841,20170727,20170630,8500,3,
AAPL,783787,20170727,20170331,8500,4,
BBY,17457,20170727,20170430,8500,5,
BIIB,60757,20170727,20170630,8500,6,
CA,12857,20170727,20170331,8500,7,
CAH,24205,20170727,20170331,8500,8,
GIB,15720,20170727,20170331,8500,9,
CSCO,157786,20170727,20170430,8500,10,
CVS,81050,20170727,20170331,8500,11,
DISCA,15490,20170727,20170331,8500,12,
ESRX,35995,20170727,20170630,8500,13,
GPS,9606,20170727,20170430,8500,14,
HPQ,32336,20170727,20170430,8500,15,
JNPR,10651,20170727,20170630,8500,16,
KLAC,15655,20170727,20170630,8500,17,
LB,13147,20170727,20170430,8500,18,
LRCX,29656,20170727,20170630,8500,19,
LEA,10388,20170727,20170630,8500,20,
MCK,34131,20170727,20170630,8500,21,
OMC,18218,20170727,20170630,8500,22,
QCOM,77475,20170727,20170630,8500,23,
ROST,21451,20170727,20170430,8500,24,
SNI,11212,20170727,20170331,8500,25,
STX,9507,20170727,20170630,8500,26,
TWX,79980,20170727,20170331,8500,27,
TJX,44797,20170727,20170430,8500,28,
FOXA,54840,20170727,20170331,8500,29,
VIAB,14246,20170727,20170331,8500,30,
ABBV,114148,20170727,20170331,8750,1,
ABC,20806,20170727,20170331,8750,2,
AMGN,125841,20170727,20170630,8750,3,
AAPL,783787,20170727,20170331,8750,4,
BBY,17457,20170727,20170430,8750,5,
BIIB,60757,20170727,20170630,8750,6,
CA,12857,20170727,20170331,8750,7,
CAH,24205,20170727,20170331,8750,8,
GIB,15720,20170727,20170331,8750,9,
CSCO,157786,20170727,20170430,8750,10,
CVS,81050,20170727,20170331,8750,11,
DISCA,15490,20170727,20170331,8750,12,
ESRX,35995,20170727,20170630,8750,13,
GPS,9606,20170727,20170430,8750,14,
HPQ,32336,20170727,20170430,8750,15,
JNPR,10651,20170727,20170630,8750,16,
KLAC,15655,20170727,20170630,8750,17,
LB,13147,20170727,20170430,8750,18,
LRCX,29656,20170727,20170630,8750,19,
LEA,10388,20170727,20170630,8750,20,
MCK,34131,20170727,20170630,8750,21,
OMC,18218,20170727,20170630,8750,22,
QCOM,77475,20170727,20170630,8750,23,
ROST,21451,20170727,20170430,8750,24,
SNI,11212,20170727,20170331,8750,25,
STX,9507,20170727,20170630,8750,26,
TWX,79980,20170727,20170331,8750,27,
TJX,44797,20170727,20170430,8750,28,
FOXA,54840,20170727,20170331,8750,29,
VIAB,14246,20170727,20170331,8750,30,
ABBV,114148,20170727,20170331,9000,1,
ABC,20806,20170727,20170331,9000,2,
AMGN,125841,20170727,20170630,9000,3,
AAPL,783787,20170727,20170331,9000,4,
BBY,17457,20170727,20170430,9000,5,
BIIB,60757,20170727,20170630,9000,6,
CA,12857,20170727,20170331,9000,7,
CAH,24205,20170727,20170331,9000,8,
GIB,15720,20170727,20170331,9000,9,
CSCO,157786,20170727,20170430,9000,10,
CVS,81050,20170727,20170331,9000,11,
DISCA,15490,20170727,20170331,9000,12,
ESRX,35995,20170727,20170630,9000,13,
GPS,9606,20170727,20170430,9000,14,
HPQ,32336,20170727,20170430,9000,15,
JNPR,10651,20170727,20170630,9000,16,
KLAC,15655,20170727,20170630,9000,17,
LB,13147,20170727,20170430,9000,18,
LRCX,29656,20170727,20170630,9000,19,
LEA,10388,20170727,20170630,9000,20,
MCK,34131,20170727,20170630,9000,21,
OMC,18218,20170727,20170630,9000,22,
QCOM,77475,20170727,20170630,9000,23,
ROST,21451,20170727,20170430,9000,24,
SNI,11212,20170727,20170331,9000,25,
STX,9507,20170727,20170630,9000,26,
TWX,79980,20170727,20170331,9000,27,
TJX,44797,20170727,20170430,9000,28,
FOXA,54840,20170727,20170331,9000,29,
VIAB,14246,20170727,20170331,9000,30,
ABBV,114148,20170727,20170331,9250,1,
ABC,20806,20170727,20170331,9250,2,
AMGN,125841,20170727,20170630,9250,3,
AAPL,783787,20170727,20170331,9250,4,
BBY,17457,20170727,20170430,9250,5,
BIIB,60757,20170727,20170630,9250,6,
CA,12857,20170727,20170331,9250,7,
CAH,24205,20170727,20170331,9250,8,
GIB,15720,20170727,20170331,9250,9,
CSCO,157786,20170727,20170430,9250,10,
CVS,81050,20170727,20170331,9250,11,
DISCA,15490,20170727,20170331,9250,12,
ESRX,35995,20170727,20170630,9250,13,
GPS,9606,20170727,20170430,9250,14,
HPQ,32336,20170727,20170430,9250,15,
JNPR,10651,20170727,20170630,9250,16,
KLAC,15655,20170727,20170630,9250,17,
LB,13147,20170727,20170430,9250,18,
LRCX,29656,20170727,20170630,9250,19,
LEA,10388,20170727,20170630,9250,20,
MCK,34131,20170727,20170630,9250,21,
OMC,18218,20170727,20170630,9250,22,
QCOM,77475,20170727,20170630,9250,23,
ROST,21451,20170727,20170430,9250,24,
SNI,11212,20170727,20170331,9250,25,
STX,9507,20170727,20170630,9250,26,
TWX,79980,20170727,20170331,9250,27,
TJX,44797,20170727,20170430,9250,28,
FOXA,54840,20170727,20170331,9250,29,
VIAB,14246,20170727,20170331,9250,30,
ABBV,114148,20170727,20170331,9500,1,
ABC,20806,20170727,20170331,9500,2,
AMGN,125841,20170727,20170630,9500,3,
AAPL,783787,20170727,20170331,9500,4,
BBY,17457,20170727,20170430,9500,5,
BIIB,60757,20170727,20170630,9500,6,
CA,12857,20170727,20170331,9500,7,
CAH,24205,20170727,20170331,9500,8,
GIB,15720,20170727,20170331,9500,9,
CSCO,157786,20170727,20170430,9500,10,
CVS,81050,20170727,20170331,9500,11,
DISCA,15490,20170727,20170331,9500,12,
ESRX,35995,20170727,20170630,9500,13,
GPS,9606,20170727,20170430,9500,14,
HPQ,32336,20170727,20170430,9500,15,
JNPR,10651,20170727,20170630,9500,16,
KLAC,15655,20170727,20170630,9500,17,
LB,13147,20170727,20170430,9500,18,
LRCX,29656,20170727,20170630,9500,19,
LEA,10388,20170727,20170630,9500,20,
MCK,34131,20170727,20170630,9500,21,
OMC,18218,20170727,20170630,9500,22,
QCOM,77475,20170727,20170630,9500,23,
ROST,21451,20170727,20170430,9500,24,
SNI,11212,20170727,20170331,9500,25,
STX,9507,20170727,20170630,9500,26,
TWX,79980,20170727,20170331,9500,27,
TJX,44797,20170727,20170430,9500,28,
FOXA,54840,20170727,20170331,9500,29,
VIAB,14246,20170727,20170331,9500,30,
ABBV,114148,20170727,20170331,9750,1,
ABC,20806,20170727,20170331,9750,2,
AMGN,125841,20170727,20170630,9750,3,
AAPL,783787,20170727,20170331,9750,4,
BBY,17457,20170727,20170430,9750,5,
BIIB,60757,20170727,20170630,9750,6,
CA,12857,20170727,20170331,9750,7,
CAH,24205,20170727,20170331,9750,8,
GIB,15720,20170727,20170331,9750,9,
CSCO,157786,20170727,20170430,9750,10,
CVS,81050,20170727,20170331,9750,11,
DISCA,15490,20170727,20170331,9750,12,
DG,20599,20170727,20170430,9750,13,
ESRX,35995,20170727,20170630,9750,14,
HPQ,32336,20170727,20170430,9750,15,
JNPR,10651,20170727,20170630,9750,16,
KLAC,15655,20170727,20170630,9750,17,
LB,13147,20170727,20170430,9750,18,
LRCX,29656,20170727,20170630,9750,19,
LEA,10388,20170727,20170630,9750,20,
MCK,34131,20170727,20170630,9750,21,
MSI,15076,20170727,20170331,9750,22,
OMC,18218,20170727,20170630,9750,23,
